0.000000 	 1.0000000000
0.010000 	 0.9900500000
0.020000 	 0.9801990025
0.030000 	 0.9704460224
0.040000 	 0.9607900845
0.050000 	 0.9512302232
0.060000 	 0.9417654824
0.070000 	 0.9323949159
0.080000 	 0.9231175865
0.090000 	 0.9139325665
0.100000 	 0.9048389375
0.110000 	 0.8958357900
0.120000 	 0.8869222239
0.130000 	 0.8780973478
0.140000 	 0.8693602792
0.150000 	 0.8607101444
0.160000 	 0.8521460785
0.170000 	 0.8436672250
0.180000 	 0.8352727361
0.190000 	 0.8269617724
0.200000 	 0.8187335027
0.210000 	 0.8105871044
0.220000 	 0.8025217627
0.230000 	 0.7945366712
0.240000 	 0.7866310313
0.250000 	 0.7788040525
0.260000 	 0.7710549522
0.270000 	 0.7633829554
0.280000 	 0.7557872950
0.290000 	 0.7482672114
0.300000 	 0.7408219527
0.310000 	 0.7334507742
0.320000 	 0.7261529390
0.330000 	 0.7189277173
0.340000 	 0.7117743865
0.350000 	 0.7046922314
0.360000 	 0.6976805437
0.370000 	 0.6907386223
0.380000 	 0.6838657730
0.390000 	 0.6770613085
0.400000 	 0.6703245485
0.410000 	 0.6636548192
0.420000 	 0.6570514538
0.430000 	 0.6505137918
0.440000 	 0.6440411796
0.450000 	 0.6376329699
0.460000 	 0.6312885218
0.470000 	 0.6250072010
0.480000 	 0.6187883794
0.490000 	 0.6126314350
0.500000 	 0.6065357522
0.510000 	 0.6005007215
0.520000 	 0.5945257393
0.530000 	 0.5886102082
0.540000 	 0.5827535366
0.550000 	 0.5769551389
0.560000 	 0.5712144353
0.570000 	 0.5655308517
0.580000 	 0.5599038197
0.590000 	 0.5543327767
0.600000 	 0.5488171656
0.610000 	 0.5433564348
0.620000 	 0.5379500382
0.630000 	 0.5325974354
0.640000 	 0.5272980909
0.650000 	 0.5220514749
0.660000 	 0.5168570627
0.670000 	 0.5117143349
0.680000 	 0.5066227773
0.690000 	 0.5015818807
0.700000 	 0.4965911409
0.710000 	 0.4916500591
0.720000 	 0.4867581410
0.730000 	 0.4819148975
0.740000 	 0.4771198443
0.750000 	 0.4723725018
0.760000 	 0.4676723954
0.770000 	 0.4630190551
0.780000 	 0.4584120155
0.790000 	 0.4538508159
0.800000 	 0.4493350003
0.810000 	 0.4448641171
0.820000 	 0.4404377191
0.830000 	 0.4360553638
0.840000 	 0.4317166129
0.850000 	 0.4274210326
0.860000 	 0.4231681934
0.870000 	 0.4189576698
0.880000 	 0.4147890410
0.890000 	 0.4106618901
0.900000 	 0.4065758043
0.910000 	 0.4025303750
0.920000 	 0.3985251978
0.930000 	 0.3945598721
0.940000 	 0.3906340013
0.950000 	 0.3867471930
0.960000 	 0.3828990584
0.970000 	 0.3790892128
0.980000 	 0.3753172751
0.990000 	 0.3715828683
1.000000 	 0.3678856187
1.010000 	 0.3642251568
1.020000 	 0.3606011165
1.030000 	 0.3570131354
1.040000 	 0.3534608547
1.050000 	 0.3499439192
1.060000 	 0.3464619772
1.070000 	 0.3430146805
1.080000 	 0.3396016844
1.090000 	 0.3362226477
1.100000 	 0.3328772323
