0.000000 	 1.0000000000
0.100000 	 0.9000000000
0.200000 	 0.8100000000
0.300000 	 0.7290000000
0.400000 	 0.6561000000
0.500000 	 0.5904900000
0.600000 	 0.5314410000
0.700000 	 0.4782969000
0.800000 	 0.4304672100
0.900000 	 0.3874204890
1.000000 	 0.3486784401
1.100000 	 0.3138105961
1.200000 	 0.2824295365
1.300000 	 0.2541865828
1.400000 	 0.2287679245
1.500000 	 0.2058911321
1.600000 	 0.1853020189
1.700000 	 0.1667718170
1.800000 	 0.1500946353
1.900000 	 0.1350851718
2.000000 	 0.1215766546
2.100000 	 0.1094189891
2.200000 	 0.0984770902
2.300000 	 0.0886293812
2.400000 	 0.0797664431
2.500000 	 0.0717897988
2.600000 	 0.0646108189
2.700000 	 0.0581497370
2.800000 	 0.0523347633
2.900000 	 0.0471012870
3.000000 	 0.0423911583
3.100000 	 0.0381520424
3.200000 	 0.0343368382
3.300000 	 0.0309031544
3.400000 	 0.0278128389
3.500000 	 0.0250315550
3.600000 	 0.0225283995
3.700000 	 0.0202755596
3.800000 	 0.0182480036
3.900000 	 0.0164232033
4.000000 	 0.0147808829
4.100000 	 0.0133027946
4.200000 	 0.0119725152
4.300000 	 0.0107752637
4.400000 	 0.0096977373
4.500000 	 0.0087279636
4.600000 	 0.0078551672
4.700000 	 0.0070696505
4.800000 	 0.0063626854
4.900000 	 0.0057264169
5.000000 	 0.0051537752
